"views","mature","life_time","created_at","updated_at","numeric_id","dead_account","language","affiliate","account_age","log_views","engagement_ratio","is_affiliated","language_group","degree","betweenness","closeness","eigenvector","views_per_lifetime"
665,1,1207,16605,17812,128557,0,"FR",1,19954.8078125,6.50128967054039,0.550952775476388,1,"FR",1,0,0.181295478170478,2.66475973271725e-05,0.550952775476388
2302,1,650,17164,17814,128568,0,"EN",1,19954.8013425926,7.74196789982069,3.54153846153846,1,"EN",2,0,0.213226866355926,0.000265054451284715,3.54153846153846
3077,0,1982,15801,17783,128706,0,"EN",0,19954.8171180556,8.03203531439882,1.55247225025227,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,1.55247225025227
23060,0,2090,15725,17815,128707,0,"EN",1,19954.8179976852,10.0458981580172,11.0334928229665,1,"EN",4,1.03421087946941e-05,0.265382786495483,0.0124453429468674,11.0334928229665
16716,1,1327,16478,17805,128744,0,"EN",1,19954.8092824074,9.72418144470263,12.5968349660889,1,"EN",8,0.000194510751552827,0.279008148777683,0.0164547266006969,12.5968349660889
6350,0,1096,16715,17811,128746,0,"ZH",0,19954.8065393519,8.75636755980297,5.79379562043796,0,"OTHER",2,5.36721624457324e-05,0.230125350486558,0.000975079100873358,5.79379562043796
97011,1,2274,15541,17815,128753,0,"EN",0,19954.8201273148,11.4825899611741,42.6609498680739,0,"EN",2,2.34917344392218e-07,0.231432718225171,0.00189311327673901,42.6609498680739
34725,1,592,17224,17816,128805,0,"DE",1,19954.8006481481,10.4552439649041,58.6570945945946,1,"DE",2,0.000158031545475446,0.192428369479019,7.9903715863521e-05,58.6570945945946
1171,1,505,17294,17799,128824,0,"EN",1,19954.799837963,7.06646697013696,2.31881188118812,1,"EN",2,3.11776664903705e-05,0.262746575020008,0.00742589650487138,2.31881188118812
3649,0,2439,15354,17793,128839,0,"EN",0,19954.8222916667,8.20248244657654,1.49610496104961,0,"EN",18,0.00115320515130677,0.280100376411543,0.0190175839777709,1.49610496104961
1916,0,1720,16011,17731,128869,0,"ZH",0,19954.8146875,7.55851674304564,1.11395348837209,0,"OTHER",0,0,0.242736604036186,1.73380508558426e-17,1.11395348837209
5384,1,661,17155,17816,128873,0,"EN",1,19954.8014467593,8.59137258959049,8.14523449319213,1,"EN",0,0,0.242736604036186,1.73380508558426e-17,8.14523449319213
8939,0,2065,15736,17801,128878,0,"EN",0,19954.8178703704,9.09829086816756,4.32881355932203,0,"EN",12,0.000356576331495522,0.271067074651513,0.00842323111316119,4.32881355932203
1521,0,1504,16286,17790,128890,0,"EN",1,19954.8115046296,7.32778053842163,1.01130319148936,1,"EN",0,0,0.242736604036186,1.73380508558426e-17,1.01130319148936
15282,1,1624,16186,17810,128898,0,"ES",0,19954.812662037,9.63449637852784,9.41009852216749,0,"ES",7,2.80530279330426e-05,0.23658329800763,0.00184417355587046,9.41009852216749
184191,1,557,17259,17816,128926,0,"PT",1,19954.8002430556,12.123733970807,330.684021543986,1,"OTHER",4,1.35633812303402e-05,0.216401706087631,0.000487415345876354,330.684021543986
52,0,739,17003,17742,128928,0,"EN",0,19954.8032060185,3.97029191355212,0.0703653585926928,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,0.0703653585926928
3602,1,2074,15741,17815,128973,0,"EN",1,19954.8178125,8.18952211074809,1.7367405978785,1,"EN",1,0,0.666666666666667,1.75665136437395e-17,1.7367405978785
946,0,2024,15765,17789,128996,0,"EN",0,19954.8175347222,6.85329909318608,0.467391304347826,0,"EN",1,0,0.242430824030233,0.00405579474913152,0.467391304347826
273,0,458,17355,17813,129043,0,"EN",0,19954.7991319444,5.61312810638807,0.596069868995633,0,"EN",1,0,0.200394973070018,0.000120401889621185,0.596069868995633
78426,0,1422,16394,17816,129092,0,"EN",1,19954.8102546296,11.2699235348058,55.1518987341772,1,"EN",5,8.62359089812942e-05,0.236212807381386,0.00161093831626145,55.1518987341772
3067,0,1687,16126,17813,129104,0,"EN",1,19954.8133564815,8.02878116248715,1.81802015411974,1,"EN",3,0.000316034769885395,0.227517325723604,0.000840519351320443,1.81802015411974
1027,1,1656,16159,17815,129159,0,"EN",1,19954.812974537,6.93537044601511,0.620169082125604,1,"EN",1,0,0.180305624656738,2.46696454335024e-05,0.620169082125604
4732,0,2494,15320,17814,129166,0,"EN",1,19954.8226851852,8.46231452990625,1.89735364875702,1,"EN",6,0.000150027005888201,0.301985823277961,0.0503808495748691,1.89735364875702
140381,0,2323,15493,17816,129174,0,"DA",0,19954.8206828704,11.8521225572267,60.4309083082221,0,"OTHER",4,2.0586773632674e-06,0.207064148703298,0.000381323963325845,60.4309083082221
677,0,1585,16231,17816,129179,0,"EN",0,19954.8121412037,6.5191472879404,0.427129337539432,0,"EN",7,0.000251048876519779,0.269691698076737,0.0243145233476114,0.427129337539432
1672,1,1280,16535,17815,129188,0,"EN",1,19954.8086226852,7.42237370098682,1.30625,1,"EN",0,0,0.242736604036186,1.73380508558426e-17,1.30625
4643,1,1015,16801,17816,129217,0,"EN",1,19954.8055439815,8.44333134281778,4.5743842364532,1,"EN",0,0,0.242736604036186,1.73380508558426e-17,4.5743842364532
2954,1,1579,16237,17816,129244,0,"EN",1,19954.8120717593,7.9912539298402,1.87080430652312,1,"EN",3,4.45300961909188e-06,0.253255887825022,0.00488752340628015,1.87080430652312
200,0,1535,16281,17816,129256,0,"EN",0,19954.8115625,5.30330490805908,0.130293159609121,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,0.130293159609121
14924,1,2186,15616,17802,129269,0,"NO",1,19954.8192592593,9.6107929382608,6.82708142726441,1,"OTHER",6,0.000178263450309734,0.2770552025417,0.018196184641526,6.82708142726441
18932,1,778,17036,17814,129293,0,"EN",1,19954.8028240741,9.84866171025235,24.3341902313625,1,"EN",3,2.1170334582342e-05,0.265269261847046,0.00875579121143488,24.3341902313625
856,1,1073,16732,17805,129299,0,"EN",0,19954.8063425926,6.75343791859778,0.797763280521901,0,"EN",1,0,0.217117292355573,0.0010356894459849,0.797763280521901
143,0,1204,16461,17665,129325,1,"EN",0,19954.8094791667,4.969813299576,0.118770764119601,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,0.118770764119601
71473,1,1737,16079,17816,129337,0,"EN",1,19954.813900463,11.1770890261867,41.1473805411629,1,"EN",15,0.000423191811280938,0.272376769155686,0.0192341174524074,41.1473805411629
39836,1,1372,16444,17816,129442,0,"RU",1,19954.8096759259,10.5925514076584,29.0349854227405,1,"RU",1,0,0.182965609940006,3.27593809163498e-05,29.0349854227405
1434,0,778,17030,17808,129460,0,"EN",1,19954.8028935185,7.26892012819372,1.84318766066838,1,"EN",0,0,0.242736604036186,1.73380508558426e-17,1.84318766066838
22926,0,272,17544,17816,129484,0,"PT",1,19954.7969444444,10.0400705343227,84.2867647058823,1,"OTHER",0,0,0.242736604036186,1.73380508558426e-17,84.2867647058823
21835,0,1637,16179,17816,129505,0,"EN",1,19954.8127430556,9.99131526290165,13.3384239462431,1,"EN",10,0.00018516697370487,0.262561159202108,0.0129940316527442,13.3384239462431
147,0,1325,16491,17816,129531,0,"EN",0,19954.8091319444,4.99721227376411,0.110943396226415,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,0.110943396226415
4193,1,524,17292,17816,129543,0,"EN",1,19954.7998611111,8.34141021146186,8.00190839694656,1,"EN",0,0,0.242736604036186,1.73380508558426e-17,8.00190839694656
10439,0,4003,13813,17816,129549,0,"EN",1,19954.8401273148,9.25339986143663,2.60779415438421,1,"EN",0,0,0.242736604036186,1.73380508558426e-17,2.60779415438421
479703,0,1219,16594,17813,129569,0,"EN",0,19954.8079398148,13.0809245260003,393.521739130435,0,"EN",5,0.000238469561867945,0.247549345752939,0.00308892260066255,393.521739130435
27165,1,1710,16106,17816,129588,0,"EN",1,19954.813587963,10.2097214703824,15.8859649122807,1,"EN",4,4.74746315597403e-05,0.247967299062514,0.00475912491119372,15.8859649122807
503,1,1130,16673,17803,129613,0,"ZH",0,19954.807025463,6.22257626807137,0.445132743362832,0,"OTHER",0,0,0.242736604036186,1.73380508558426e-17,0.445132743362832
1274,0,1498,16318,17816,129657,0,"DE",0,19954.8111342593,7.15070145759253,0.850467289719626,0,"DE",0,0,0.242736604036186,1.73380508558426e-17,0.850467289719626
1765,0,2458,15346,17804,129689,0,"EN",0,19954.8223842593,7.47647238116391,0.71806346623271,0,"EN",4,4.29302406938079e-05,0.283948104807937,0.0281148189819825,0.71806346623271
7209,0,2365,15373,17738,129692,0,"EN",0,19954.8220717593,8.88322423027899,3.04820295983087,0,"EN",2,3.01325105328489e-06,0.23529659766432,0.00221321178575189,3.04820295983087
3862,1,2084,15729,17813,129712,0,"EN",1,19954.8179513889,8.25919936266628,1.8531669865643,1,"EN",0,0,0.242736604036186,1.73380508558426e-17,1.8531669865643
9162,1,1468,16348,17816,129717,0,"EN",1,19954.810787037,9.12292891496521,6.24114441416894,1,"EN",9,0.000250619768784857,0.257830546059318,0.0174296607804018,6.24114441416894
29157,1,1395,16421,17816,129760,0,"EN",1,19954.8099421296,10.2804845966648,20.9010752688172,1,"EN",5,0.00033164623017142,0.262326674500588,0.00750298796350297,20.9010752688172
4908,1,1643,16171,17814,129772,0,"EN",1,19954.8128356481,8.49882553405805,2.98721850273889,1,"EN",1,0,0.196548688149322,0.000190979041463801,2.98721850273889
96801,1,565,17251,17816,129807,0,"ES",1,19954.8003356481,11.4804229342083,171.329203539823,1,"ES",1,0,0.178654886520055,2.03678218037169e-05,171.329203539823
5137,1,1108,16706,17814,129818,0,"EN",1,19954.8066435185,8.54441917766983,4.63628158844765,1,"EN",1,0,0.162564446127407,2.75920441653472e-06,4.63628158844765
275284,0,1134,16682,17816,129886,0,"DA",0,19954.8069212963,12.525562203631,242.754850088183,0,"OTHER",13,0.000652162402535056,0.265483778898297,0.01342098261545,242.754850088183
383,0,2490,15254,17744,129905,0,"OTHER",0,19954.8234490741,5.95064255258773,0.153815261044177,0,"OTHER",0,0,0.242736604036186,1.73380508558426e-17,0.153815261044177
55671,1,1683,16133,17816,129919,0,"EN",1,19954.813275463,10.9272326065247,33.078431372549,1,"EN",7,0.000220652209450924,0.22169698895686,0.000959706447229835,33.078431372549
34281,0,1422,16390,17812,129934,0,"IT",0,19954.8103009259,10.442375714067,24.1075949367089,0,"OTHER",1,0,0.18319382898408,2.31796234604508e-05,24.1075949367089
357677,1,2058,15758,17816,129956,0,"EN",0,19954.8176157407,12.787388419302,173.798347910593,0,"EN",29,0.00203180549693453,0.294449720375646,0.026515673486465,173.798347910593
7299,0,1727,16089,17816,129964,0,"EN",1,19954.8137847222,8.89562962713648,4.22640416907933,1,"EN",1,0,0.205614707291014,0.000353712532558853,4.22640416907933
1129,1,2980,14826,17806,129973,0,"EN",0,19954.8284027778,7.02997291170639,0.378859060402685,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,0.378859060402685
3353,1,2428,15388,17816,129995,0,"EN",1,19954.8218981481,8.11790894238315,1.38097199341021,1,"EN",1,0,0.28428076609617,0.0316355139371564,1.38097199341021
10161,1,701,17114,17815,130019,0,"EN",1,19954.8019212963,9.22641055215368,14.4950071326676,1,"EN",1,0,1,1.75040301920023e-17,14.4950071326676
699146,1,2260,15556,17816,130060,0,"FR",1,19954.8199537037,13.4576162995351,309.356637168142,1,"FR",14,0.00246734467984958,0.297494669509595,0.0486294628455999,309.356637168142
326,0,2532,15283,17815,130082,0,"EN",0,19954.8231134259,5.78996017089725,0.128751974723539,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,0.128751974723539
5210,1,2301,15515,17816,130086,0,"EN",1,19954.8204282407,8.55852705490921,2.26423294219904,1,"EN",1,0,0.261026144707918,0.00721897144815263,2.26423294219904
4728,0,1909,15880,17789,130099,0,"RU",0,19954.8162037037,8.46146904264388,2.47668936616029,0,"RU",0,0,0.242736604036186,1.73380508558426e-17,2.47668936616029
782,0,1571,16226,17797,130203,0,"EN",0,19954.8121990741,6.6631326959908,0.497772119669001,0,"EN",5,0.000207851377551243,0.258057058306746,0.0113840311765422,0.497772119669001
1029,1,1989,15824,17813,130242,0,"EN",0,19954.8168518519,6.93731408122368,0.517345399698341,0,"EN",1,0,0.28428076609617,0.0316355139371564,0.517345399698341
3192,1,1167,16648,17815,130269,0,"EN",1,19954.8073148148,8.06871619271478,2.73521850899743,1,"EN",0,0,0.242736604036186,1.73380508558426e-17,2.73521850899743
729,1,1051,16748,17799,130327,0,"EN",0,19954.8061574074,6.59304453414244,0.693625118934348,0,"EN",1,0,0.229746418574016,0.00338159717531618,0.693625118934348
12494,1,380,17436,17816,130345,0,"EN",1,19954.7981944444,9.43308384326905,32.8789473684211,1,"EN",5,3.25411949262126e-05,0.230476977080322,0.000786627330742965,32.8789473684211
3672,1,2312,15495,17807,130347,0,"EN",1,19954.8206597222,8.20876404581967,1.58823529411765,1,"EN",8,0.000208519085966715,0.247329935741192,0.00441357281285273,1.58823529411765
8042,0,951,16865,17816,130350,0,"EN",1,19954.8048032407,8.99255742690407,8.45636172450053,1,"EN",3,4.97705580086395e-05,0.261368425982298,0.00792128660825836,8.45636172450053
5124,1,1341,16475,17816,130360,0,"EN",1,19954.8093171296,8.54188580400661,3.82102908277405,1,"EN",4,4.75763177739606e-05,0.221406752092673,0.000700854347328899,3.82102908277405
5695,0,1788,16025,17813,130371,0,"EN",1,19954.814525463,8.64751945309181,3.18512304250559,1,"EN",0,0,0.242736604036186,1.73380508558426e-17,3.18512304250559
4322,0,2065,15751,17816,130373,0,"EN",1,19954.8176967593,8.37170488466763,2.09297820823245,1,"EN",3,0.000168165338062393,0.215557529643505,0.000459519878909777,2.09297820823245
1348,0,1227,16558,17785,130428,0,"RU",0,19954.8083564815,7.20711885620776,1.09861450692747,0,"RU",2,0.000187442335710983,0.260429304713019,0.00674115597349597,1.09861450692747
32466,1,2757,15058,17815,130432,0,"EN",0,19954.8257175926,10.3879794678503,11.7758433079434,0,"EN",3,1.54599639561571e-05,0.263279554674969,0.0150624961530232,11.7758433079434
4848,0,541,17275,17816,130463,0,"EN",1,19954.8000578704,8.48652777710535,8.96118299445471,1,"EN",1,0,0.183145735569192,2.52142908800691e-05,8.96118299445471
3019,0,2309,15506,17815,130501,0,"EN",0,19954.8205324074,8.01301211036892,1.30749242096146,0,"EN",2,1.19856997877766e-05,0.221776276574608,0.00123507041498862,1.30749242096146
12508,1,1745,16071,17816,130510,0,"DE",1,19954.8139930556,9.43420366421474,7.16790830945559,1,"DE",4,9.57246944700554e-06,0.235495168572514,0.00331567472443633,7.16790830945559
290456,1,3547,14269,17816,130529,0,"EN",1,19954.834849537,12.5792108236639,81.8877925007048,1,"EN",0,0,0.242736604036186,1.73380508558426e-17,81.8877925007048
773,0,946,16859,17805,130542,0,"EN",0,19954.8048726852,6.65157187358973,0.817124735729387,0,"EN",12,0.000697575340975763,0.318404837973528,0.0902745398248103,0.817124735729387
215,1,612,17200,17812,130564,0,"EN",0,19954.8009259259,5.37527840768417,0.351307189542484,0,"EN",1,0,0.28428076609617,0.0316355139371564,0.351307189542484
523,1,2005,15811,17816,130624,0,"EN",0,19954.8170023148,6.26149168432104,0.260847880299252,0,"EN",1,0,0.2198975571316,0.000672491301692218,0.260847880299252
1669,0,872,16944,17816,130710,0,"EN",1,19954.8038888889,7.4205789054108,1.91399082568807,1,"EN",4,0.000212834220478598,0.298162196815899,0.0417762165502574,1.91399082568807
9242,0,1042,16774,17816,130717,0,"EN",0,19954.8058564815,9.13162178726478,8.86948176583493,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,8.86948176583493
1373,1,1289,16523,17812,130783,0,"EN",0,19954.8087615741,7.22548147278229,1.06516679596587,0,"EN",3,0.000102911894363007,0.281982619240097,0.0202777827409781,1.06516679596587
549,1,2434,15334,17768,130797,0,"EN",0,19954.8225231481,6.30991827822652,0.225554642563681,0,"EN",1,0,0.212731084429198,0.000580854765116293,0.225554642563681
6134,0,683,17132,17815,130809,0,"EN",1,19954.801712963,8.72176535714501,8.9809663250366,1,"EN",2,2.33745019226404e-06,0.239404598490048,0.00278917243103055,8.9809663250366
465,0,1585,16114,17699,130829,1,"JA",0,19954.8134953704,6.14418563412565,0.293375394321767,0,"OTHER",0,0,0.242736604036186,1.73380508558426e-17,0.293375394321767
3304,1,1049,16764,17813,130878,0,"EN",0,19954.8059722222,8.10319175228579,3.14966634890372,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,3.14966634890372
1443,1,1245,16541,17786,130882,0,"DE",1,19954.8085532407,7.27517231945277,1.15903614457831,1,"DE",4,0.000255837655333219,0.2695614374034,0.00794727781809183,1.15903614457831
16959,1,1692,16124,17816,130927,0,"EN",1,19954.8133796296,9.73861290934589,10.0230496453901,1,"EN",3,0.000165159168535266,0.245372609364696,0.00353777534174402,10.0230496453901
1136,0,2516,15270,17786,130928,0,"EN",0,19954.8232638889,7.03614849375054,0.451510333863275,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,0.451510333863275
1948953,0,2325,15479,17804,130929,0,"IT",0,19954.8208449074,14.4828033763641,838.25935483871,0,"OTHER",1,0,0.230002060581084,0.00146304443397871,838.25935483871
909,0,1324,16479,17803,130940,0,"EN",0,19954.8092708333,6.8134445995109,0.686555891238671,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,0.686555891238671
1369,1,1023,16791,17814,130948,0,"EN",0,19954.8056597222,7.22256601882217,1.33822091886608,0,"EN",7,0.000109137994536482,0.268188370975493,0.0220098857910758,1.33822091886608
3826,1,397,17417,17814,130986,0,"EN",1,19954.7984143519,8.2498364854257,9.63727959697733,1,"EN",2,2.45333225316571e-06,0.209386958805433,0.000221859845659514,9.63727959697733
2943,0,1674,16140,17814,130990,0,"EN",0,19954.8131944444,7.98752447984877,1.75806451612903,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,1.75806451612903
21632,1,894,16921,17815,131006,0,"DE",1,19954.8041550926,9.98197520558487,24.1968680089485,1,"DE",5,0.000216187516583903,0.226180344478217,0.00108585178128292,24.1968680089485
21596,1,1191,16625,17816,131015,0,"EN",1,19954.8075810185,9.98030969513741,18.1326616288833,1,"EN",0,0,0.242736604036186,1.73380508558426e-17,18.1326616288833
1519,0,1851,15942,17793,131035,0,"EN",0,19954.8154861111,7.32646561384032,0.820637493246894,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,0.820637493246894
4674,1,851,16937,17788,131051,0,"PT",1,19954.8039699074,8.44998444172279,5.49236192714454,1,"OTHER",1,0,0.22761939720217,0.00143872750938928,5.49236192714454
3517,1,2406,15410,17816,131103,0,"EN",0,19954.8216435185,8.1656479252975,1.46176226101413,0,"EN",1,0,0.28428076609617,0.0316355139371564,1.46176226101413
3570,1,1044,16772,17816,131111,0,"EN",1,19954.8058796296,8.18060094759445,3.41954022988506,1,"EN",2,1.15965243719446e-05,0.242969090117545,0.00417996404591073,3.41954022988506
6138,1,3308,14507,17815,131128,0,"EN",1,19954.8320949074,8.7224171414275,1.85550181378476,1,"EN",2,2.57782401494166e-06,0.256420859177579,0.0112760276239738,1.85550181378476
6935,0,996,16819,17815,131152,0,"DE",1,19954.8053356481,8.84448051846038,6.96285140562249,1,"DE",1,0,0.224596563241982,0.000926902754877518,6.96285140562249
258211,1,3660,14156,17816,131154,0,"EN",0,19954.8361574074,12.461536231915,70.5494535519126,0,"EN",13,0.000410089277090022,0.260502240477969,0.00723543807705049,70.5494535519126
7341,0,2432,15384,17816,131166,0,"HU",1,19954.8219444444,8.90136656405678,3.01850328947368,1,"OTHER",1,0,0.16316328022219,2.19666550121805e-06,3.01850328947368
2438,1,762,17054,17816,131218,0,"EN",1,19954.8026157407,7.79934339821592,3.1994750656168,1,"EN",0,0,0.242736604036186,1.73380508558426e-17,3.1994750656168
11891,0,1676,16140,17816,131219,0,"FR",1,19954.8131944444,9.38362118411799,7.09486873508353,1,"FR",23,0.00240059656219781,0.263951948543322,0.00796207669062216,7.09486873508353
21347,1,2013,15800,17813,131227,0,"EN",0,19954.8171296296,9.96871333745383,10.6045702930949,0,"EN",6,0.000150160779627418,0.298162196815899,0.0654584167766401,10.6045702930949
1321,1,1254,16557,17811,131239,0,"EN",0,19954.8083680556,7.18690102041163,1.05342902711324,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,1.05342902711324
192,0,801,16436,17237,131244,1,"EN",0,19954.8097685185,5.26269018890489,0.239700374531835,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,0.239700374531835
27962,1,1965,15845,17810,131257,0,"EN",1,19954.8166087963,10.2386374867293,14.2300254452926,1,"EN",12,0.000846267508393799,0.317969462169553,0.0986369087574389,14.2300254452926
173,0,1676,16140,17816,131259,0,"EN",0,19954.8131944444,5.15905529921453,0.103221957040573,0,"EN",1,0,0.217735642946317,0.000518059316432936,0.103221957040573
8,0,216,16799,17015,131262,1,"EN",0,19954.8055671296,2.19722457733622,0.037037037037037,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,0.037037037037037
859,1,1663,16153,17816,131303,0,"EN",0,19954.8130439815,6.75693238924755,0.516536380036079,0,"EN",2,0,0.284628722970216,0.0329173145158218,0.516536380036079
33011,1,1719,16094,17813,131310,0,"EN",0,19954.8137268519,10.4046264107126,19.2036067481094,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,19.2036067481094
3711,0,1547,16269,17816,131376,0,"EN",0,19954.8117013889,8.21932609390609,2.39883645765999,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,2.39883645765999
2212,0,2570,15246,17816,131383,0,"EN",0,19954.8235416667,7.70210434005105,0.860700389105058,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,0.860700389105058
3471,1,1083,16730,17813,131390,0,"EN",1,19954.8063657407,8.15248607578024,3.20498614958449,1,"EN",1,0,0.24589152751465,0.00446620046713,3.20498614958449
6919,1,2350,15466,17816,131445,0,"ES",1,19954.8209953704,8.84217104861172,2.94425531914894,1,"ES",5,3.0143646883175e-05,0.21088229737389,0.000281597368259574,2.94425531914894
25798,0,1979,15819,17798,131458,0,"EN",1,19954.8169097222,10.1580910104686,13.0358767054068,1,"EN",2,0,0.228187096246627,0.00135360466679713,13.0358767054068
7836,0,1171,16644,17815,131463,0,"EN",1,19954.8073611111,8.96661138705286,6.69171648163962,1,"EN",4,0.000114005762397135,0.273820037287803,0.0155495495426527,6.69171648163962
1765,0,2478,15326,17804,131522,0,"EN",0,19954.8226157407,7.47647238116391,0.71226795803067,0,"EN",2,2.34403690158458e-05,0.260429304713019,0.0123008848005236,0.71226795803067
333,1,1756,16039,17795,131532,0,"EN",0,19954.8143634259,5.8111409929767,0.189635535307517,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,0.189635535307517
3205,1,1947,15863,17810,131548,0,"IT",1,19954.816400463,8.0727793331695,1.64612223934258,1,"OTHER",1,0,0.17320464279064,7.84395858361643e-06,1.64612223934258
76,0,543,17254,17797,131558,0,"EN",0,19954.8003009259,4.34380542185368,0.139963167587477,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,0.139963167587477
10994,1,1079,16737,17816,131560,0,"EN",1,19954.8062847222,9.30519590298886,10.1890639481001,1,"EN",2,9.26568049054505e-05,0.261601199962501,0.0072887223536534,10.1890639481001
9779,1,2622,15193,17815,131604,0,"EN",1,19954.8241550926,9.18809476302886,3.72959572845156,1,"EN",12,0.000524897793582855,0.297241158926289,0.0401075333663682,3.72959572845156
40931,0,1266,16550,17816,131626,0,"NL",1,19954.8084490741,10.6196674322066,32.3309636650869,1,"OTHER",3,0,0.238422761449077,0.00332151280105382,32.3309636650869
1642,0,597,17209,17806,131642,0,"PT",1,19954.8008217593,7.40427911803727,2.75041876046901,1,"OTHER",2,1.46121349297134e-05,0.23003050037095,0.00095080336940815,2.75041876046901
547,0,897,16918,17815,131658,0,"EN",0,19954.8041898148,6.30627528694802,0.609810479375697,0,"EN",1,0,0.261026144707918,0.00721897144815263,0.609810479375697
2433,0,2105,15707,17812,131660,0,"FR",0,19954.8182060185,7.79729127354747,1.15581947743468,0,"FR",9,7.9722521707712e-05,0.241957860053759,0.00368734609839947,1.15581947743468
2655,1,1371,16445,17816,131668,0,"DE",1,19954.8096643519,7.88457651059632,1.93654266958425,1,"DE",0,0,0.242736604036186,1.73380508558426e-17,1.93654266958425
126,0,1915,15899,17814,131703,0,"EN",0,19954.8159837963,4.84418708645859,0.0657963446475196,0,"EN",1,0,0.180393044152822,2.84253156862389e-05,0.0657963446475196
1402,0,2164,15564,17728,131715,0,"EN",0,19954.8198611111,7.24636808010246,0.647874306839187,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,0.647874306839187
11684,1,655,17161,17816,131725,0,"DA",1,19954.8013773148,9.36606124697296,17.8381679389313,1,"OTHER",7,0.000159651455036726,0.262536456863299,0.00778994670219293,17.8381679389313
525,0,2530,15285,17815,131736,0,"DE",0,19954.8230902778,6.26530121273771,0.207509881422925,0,"DE",2,3.35317260650205e-05,0.258140610545791,0.0111910410140428,0.207509881422925
21840,1,264,17552,17816,131802,0,"EN",1,19954.7968518519,9.99154421635641,82.7272727272727,1,"EN",11,0.000112975888014387,0.252613950119947,0.00518105465933214,82.7272727272727
958,0,602,17214,17816,131926,0,"EN",0,19954.8007638889,6.86589107488344,1.59136212624585,0,"EN",2,3.29546632739205e-06,0.227647250775004,0.00159486087570074,1.59136212624585
314,0,777,16989,17766,131958,0,"TH",0,19954.8033680556,5.75257263882563,0.404118404118404,0,"OTHER",0,0,0.242736604036186,1.73380508558426e-17,0.404118404118404
2268,1,2518,15293,17811,131994,0,"EN",1,19954.8229976852,7.72709448477984,0.900714853057982,1,"EN",2,2.55539970217556e-06,0.190036774720785,4.48275808251324e-05,0.900714853057982
135046,1,1727,16089,17816,131996,0,"EN",1,19954.8137847222,11.8133781449792,78.1968731905038,1,"EN",15,0.000321634050739749,0.270659553831232,0.0161117669965529,78.1968731905038
248,0,1157,16524,17681,132009,1,"EN",0,19954.80875,5.51745289646471,0.214347450302506,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,0.214347450302506
994,0,2033,15774,17807,132032,0,"EN",0,19954.8174305556,6.90274273715859,0.488932611903591,0,"EN",1,0,0.24589152751465,0.00446620046713,0.488932611903591
103119,1,1390,16426,17816,132033,0,"EN",0,19954.8098842593,11.5436486376131,74.1863309352518,0,"EN",11,0.000555305103743566,0.308547103051747,0.0576125877673237,74.1863309352518
15240,0,604,17211,17815,132037,0,"FR",1,19954.8007986111,9.63174444388585,25.2317880794702,1,"FR",11,0.00103838512189929,0.243828913451876,0.00296401372552762,25.2317880794702
1110,0,1955,15851,17806,132075,0,"FR",0,19954.8165393519,7.01301578963963,0.567774936061381,0,"FR",0,0,0.242736604036186,1.73380508558426e-17,0.567774936061381
11472,1,1295,16521,17816,132108,0,"EN",1,19954.8087847222,9.34775172779914,8.85868725868726,1,"EN",9,0.000265507862020982,0.267918006816763,0.0136726141609789,8.85868725868726
21,0,199,17083,17282,132123,1,"EN",0,19954.8022800926,3.09104245335832,0.105527638190955,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,0.105527638190955
1428,1,2357,15458,17815,132148,0,"EN",0,19954.821087963,7.26473017792987,0.605854900296988,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,0.605854900296988
680,1,1620,16166,17786,132232,0,"EN",0,19954.8128935185,6.52356230614951,0.419753086419753,0,"EN",1,0,0.22782381516104,0.001495640881086,0.419753086419753
116405,0,1358,16458,17816,132251,0,"EN",0,19954.8095138889,11.6648393593428,85.7179675994109,0,"EN",8,5.8996949505861e-05,0.248663339868116,0.00348238309015322,85.7179675994109
1404,0,627,17189,17816,132274,0,"EN",0,19954.8010532407,7.24779258176785,2.23923444976077,0,"EN",2,0,0.226483239996754,0.00233563135606907,2.23923444976077
